_id,dia,hora,humedad,norhum,nortemp,salidae,salidar,salidav,temperatura
6321375d122542d5a97fde4c,Tuesday,21:07:25,66.5,0,-1,-1,1,0,37.13
6321375e122542d5a97fde4e,Tuesday,21:07:26,66.5,0,-1,-1,1,0,37.13
63213760122542d5a97fde50,Tuesday,21:07:28,66.5,0,-1,-1,1,0,37.13
63213761122542d5a97fde52,Tuesday,21:07:29,67.5,0,-1,-1,1,0,37.11
63213763122542d5a97fde54,Tuesday,21:07:31,67.5,0,-1,-1,1,0,37.11
63213764122542d5a97fde56,Tuesday,21:07:32,67.5,0,-1,-1,1,0,37.13
63213766122542d5a97fde58,Tuesday,21:07:34,67.5,0,-1,-1,1,0,37.13
63213767122542d5a97fde5a,Tuesday,21:07:35,67,0,-1,-1,1,0,37.13
63213769122542d5a97fde5c,Tuesday,21:07:37,67,0,-1,-1,1,0,37.09
6321376a122542d5a97fde5e,Tuesday,21:07:38,67,0,-1,-1,1,0,37.15
6321376c122542d5a97fde60,Tuesday,21:07:40,67,0,-1,-1,1,0,37.09
6321376d122542d5a97fde62,Tuesday,21:07:41,67,0,-1,-1,1,0,37.13
6321376f122542d5a97fde64,Tuesday,21:07:43,67,0,-1,-1,1,0,37.15
63213770122542d5a97fde66,Tuesday,21:07:44,67,0,-1,-1,1,0,37.13
63213772122542d5a97fde68,Tuesday,21:07:46,67,0,-1,-1,1,0,37.11
63213773122542d5a97fde6a,Tuesday,21:07:47,67.5,0,-1,-1,1,0,37.15
63213775122542d5a97fde6c,Tuesday,21:07:49,67.5,0,-1,-1,1,0,37.15
